,city,latitude,longitude,timepoint,main_weather,feels_like,humidity,wind_speed,city_id
1203,Montauban,44.0175835,1.3549991,1719468000,overcast clouds,22.26,78,1.5,26
1204,Montauban,44.0175835,1.3549991,1719478800,few clouds,26.25,70,1.92,26
1205,Montauban,44.0175835,1.3549991,1719489600,few clouds,30.85,60,2.25,26
1206,Montauban,44.0175835,1.3549991,1719500400,scattered clouds,33.09,57,2.93,26
1207,Montauban,44.0175835,1.3549991,1719511200,few clouds,32.45,67,2.65,26
1208,Montauban,44.0175835,1.3549991,1719522000,few clouds,25.0,79,2.08,26
1209,Montauban,44.0175835,1.3549991,1719532800,scattered clouds,23.17,88,2.4,26
1210,Montauban,44.0175835,1.3549991,1719543600,broken clouds,21.12,97,2.51,26
1211,Montauban,44.0175835,1.3549991,1719554400,overcast clouds,20.92,87,2.84,26
1212,Montauban,44.0175835,1.3549991,1719565200,light rain,24.77,74,2.47,26
1213,Montauban,44.0175835,1.3549991,1719576000,light rain,30.8,65,0.34,26
1214,Montauban,44.0175835,1.3549991,1719586800,broken clouds,33.34,59,2.85,26
1215,Montauban,44.0175835,1.3549991,1719597600,broken clouds,31.24,74,3.75,26
1216,Montauban,44.0175835,1.3549991,1719608400,overcast clouds,24.51,77,1.75,26
1217,Montauban,44.0175835,1.3549991,1719619200,overcast clouds,21.12,76,3.32,26
1218,Montauban,44.0175835,1.3549991,1719630000,overcast clouds,18.49,69,2.37,26
1219,Montauban,44.0175835,1.3549991,1719640800,overcast clouds,20.07,76,1.93,26
1220,Montauban,44.0175835,1.3549991,1719651600,overcast clouds,23.28,71,5.07,26
1221,Montauban,44.0175835,1.3549991,1719662400,light rain,22.23,84,6.41,26
1222,Montauban,44.0175835,1.3549991,1719673200,moderate rain,24.01,76,4.61,26
1223,Montauban,44.0175835,1.3549991,1719684000,light rain,23.15,78,6.54,26
1224,Montauban,44.0175835,1.3549991,1719694800,few clouds,17.89,92,3.65,26
1225,Montauban,44.0175835,1.3549991,1719705600,light rain,17.56,91,3.21,26
1226,Montauban,44.0175835,1.3549991,1719716400,overcast clouds,15.3,94,3.3,26
1227,Montauban,44.0175835,1.3549991,1719727200,overcast clouds,16.44,86,2.75,26
1228,Montauban,44.0175835,1.3549991,1719738000,overcast clouds,19.28,76,2.6,26
1229,Montauban,44.0175835,1.3549991,1719748800,light rain,21.72,68,3.7,26
1230,Montauban,44.0175835,1.3549991,1719759600,overcast clouds,22.67,64,3.39,26
1231,Montauban,44.0175835,1.3549991,1719770400,light rain,20.69,77,3.25,26
1232,Montauban,44.0175835,1.3549991,1719781200,broken clouds,17.21,85,2.35,26
1233,Montauban,44.0175835,1.3549991,1719792000,broken clouds,15.43,86,1.5,26
1234,Montauban,44.0175835,1.3549991,1719802800,clear sky,14.51,90,2.38,26
1235,Montauban,44.0175835,1.3549991,1719813600,clear sky,16.1,84,2.01,26
1236,Montauban,44.0175835,1.3549991,1719824400,clear sky,21.18,67,3.45,26
1237,Montauban,44.0175835,1.3549991,1719835200,clear sky,24.12,56,4.7,26
1238,Montauban,44.0175835,1.3549991,1719846000,clear sky,25.16,54,5.21,26
1239,Montauban,44.0175835,1.3549991,1719856800,clear sky,23.17,64,4.48,26
1240,Biarritz,43.4832523,-1.5592776,1719435600,moderate rain,23.07,87,4.29,10
1241,Biarritz,43.4832523,-1.5592776,1719446400,broken clouds,21.58,90,3.39,10
1242,Biarritz,43.4832523,-1.5592776,1719457200,overcast clouds,19.56,95,3.33,10
1243,Biarritz,43.4832523,-1.5592776,1719468000,light rain,20.08,94,2.68,10
1244,Biarritz,43.4832523,-1.5592776,1719478800,light rain,21.22,87,3.06,10
1245,Biarritz,43.4832523,-1.5592776,1719489600,scattered clouds,21.99,82,3.42,10
1246,Biarritz,43.4832523,-1.5592776,1719500400,scattered clouds,22.12,84,2.92,10
1247,Biarritz,43.4832523,-1.5592776,1719511200,scattered clouds,21.54,90,3.9,10
1248,Biarritz,43.4832523,-1.5592776,1719522000,light rain,20.48,94,2.73,10
1249,Biarritz,43.4832523,-1.5592776,1719532800,light rain,20.15,93,2.32,10
1250,Biarritz,43.4832523,-1.5592776,1719543600,overcast clouds,19.56,92,1.84,10
1251,Biarritz,43.4832523,-1.5592776,1719554400,overcast clouds,19.44,86,1.34,10
1252,Biarritz,43.4832523,-1.5592776,1719565200,broken clouds,20.89,77,2.16,10
1253,Biarritz,43.4832523,-1.5592776,1719576000,broken clouds,20.82,78,2.97,10
1254,Biarritz,43.4832523,-1.5592776,1719586800,few clouds,20.79,79,3.85,10
1255,Biarritz,43.4832523,-1.5592776,1719597600,scattered clouds,21.11,81,2.79,10
1256,Biarritz,43.4832523,-1.5592776,1719608400,scattered clouds,20.43,87,2.59,10
1257,Biarritz,43.4832523,-1.5592776,1719619200,light rain,19.98,92,4.91,10
1258,Biarritz,43.4832523,-1.5592776,1719630000,light rain,19.4,95,6.05,10
1259,Biarritz,43.4832523,-1.5592776,1719640800,light rain,19.17,95,6.43,10
1260,Biarritz,43.4832523,-1.5592776,1719651600,moderate rain,19.56,93,5.24,10
1261,Biarritz,43.4832523,-1.5592776,1719662400,light rain,20.62,85,9.33,10
1262,Biarritz,43.4832523,-1.5592776,1719673200,light rain,19.7,89,6.02,10
1263,Biarritz,43.4832523,-1.5592776,1719684000,light rain,18.84,88,5.11,10
1264,Biarritz,43.4832523,-1.5592776,1719694800,light rain,18.2,84,4.7,10
1265,Biarritz,43.4832523,-1.5592776,1719705600,overcast clouds,17.63,79,3.94,10
1266,Biarritz,43.4832523,-1.5592776,1719716400,overcast clouds,17.47,82,2.68,10
1267,Biarritz,43.4832523,-1.5592776,1719727200,light rain,17.47,86,2.83,10
1268,Biarritz,43.4832523,-1.5592776,1719738000,light rain,18.67,78,1.54,10
1269,Biarritz,43.4832523,-1.5592776,1719748800,broken clouds,18.98,76,2.35,10
1270,Biarritz,43.4832523,-1.5592776,1719759600,scattered clouds,19.35,73,3.3,10
1271,Biarritz,43.4832523,-1.5592776,1719770400,broken clouds,19.33,75,3.53,10
1272,Biarritz,43.4832523,-1.5592776,1719781200,broken clouds,19.04,78,2.37,10
1273,Biarritz,43.4832523,-1.5592776,1719792000,broken clouds,18.72,76,1.33,10
1274,Biarritz,43.4832523,-1.5592776,1719802800,overcast clouds,18.61,75,1.88,10
1275,Biarritz,43.4832523,-1.5592776,1719813600,overcast clouds,18.77,74,1.97,10
1276,Biarritz,43.4832523,-1.5592776,1719824400,overcast clouds,19.72,67,2.35,10
1277,Biarritz,43.4832523,-1.5592776,1719835200,broken clouds,20.07,68,3.29,10
1278,Biarritz,43.4832523,-1.5592776,1719846000,few clouds,20.16,68,3.38,10
1279,Biarritz,43.4832523,-1.5592776,1719856800,clear sky,19.97,72,2.85,10
1280,Bayonne,43.4945144,-1.4736657,1719435600,moderate rain,23.6,88,3.84,8
1281,Bayonne,43.4945144,-1.4736657,1719446400,light rain,21.75,91,2.59,8
1282,Bayonne,43.4945144,-1.4736657,1719457200,overcast clouds,19.08,97,2.72,8
1283,Bayonne,43.4945144,-1.4736657,1719468000,light rain,19.99,96,2.3,8
1284,Bayonne,43.4945144,-1.4736657,1719478800,light rain,21.81,84,2.93,8
1285,Bayonne,43.4945144,-1.4736657,1719489600,scattered clouds,23.05,77,3.39,8
1286,Bayonne,43.4945144,-1.4736657,1719500400,scattered clouds,23.06,80,2.85,8
1287,Bayonne,43.4945144,-1.4736657,1719511200,scattered clouds,21.83,89,3.78,8
1288,Bayonne,43.4945144,-1.4736657,1719522000,light rain,20.17,96,2.56,8
1289,Bayonne,43.4945144,-1.4736657,1719532800,light rain,20.02,95,2.04,8
1290,Bayonne,43.4945144,-1.4736657,1719543600,overcast clouds,19.37,94,1.61,8
1291,Bayonne,43.4945144,-1.4736657,1719554400,overcast clouds,19.28,89,1.24,8
1292,Bayonne,43.4945144,-1.4736657,1719565200,broken clouds,21.37,75,2.04,8
1293,Bayonne,43.4945144,-1.4736657,1719576000,broken clouds,21.96,75,2.75,8
1294,Bayonne,43.4945144,-1.4736657,1719586800,scattered clouds,21.98,77,3.78,8
1295,Bayonne,43.4945144,-1.4736657,1719597600,scattered clouds,21.26,81,2.88,8
1296,Bayonne,43.4945144,-1.4736657,1719608400,scattered clouds,20.05,88,2.52,8
1297,Bayonne,43.4945144,-1.4736657,1719619200,light rain,19.7,93,4.16,8
1298,Bayonne,43.4945144,-1.4736657,1719630000,light rain,19.15,96,5.14,8
1299,Bayonne,43.4945144,-1.4736657,1719640800,light rain,19.04,97,5.41,8
1300,Bayonne,43.4945144,-1.4736657,1719651600,moderate rain,19.78,94,4.75,8
1301,Bayonne,43.4945144,-1.4736657,1719662400,light rain,21.18,81,8.24,8
1302,Bayonne,43.4945144,-1.4736657,1719673200,light rain,19.85,89,5.46,8
1303,Bayonne,43.4945144,-1.4736657,1719684000,light rain,18.7,90,4.35,8
1304,Bayonne,43.4945144,-1.4736657,1719694800,light rain,17.94,87,3.97,8
1305,Bayonne,43.4945144,-1.4736657,1719705600,overcast clouds,17.08,81,3.48,8
1306,Bayonne,43.4945144,-1.4736657,1719716400,overcast clouds,16.82,85,2.19,8
1307,Bayonne,43.4945144,-1.4736657,1719727200,light rain,17.14,88,2.38,8
1308,Bayonne,43.4945144,-1.4736657,1719738000,light rain,18.69,79,1.33,8
1309,Bayonne,43.4945144,-1.4736657,1719748800,broken clouds,19.56,72,2.8,8
1310,Bayonne,43.4945144,-1.4736657,1719759600,broken clouds,19.93,71,3.61,8
1311,Bayonne,43.4945144,-1.4736657,1719770400,broken clouds,19.39,76,3.4,8
1312,Bayonne,43.4945144,-1.4736657,1719781200,broken clouds,18.66,80,1.89,8
1313,Bayonne,43.4945144,-1.4736657,1719792000,broken clouds,18.37,79,1.21,8
1314,Bayonne,43.4945144,-1.4736657,1719802800,overcast clouds,18.26,78,1.7,8
1315,Bayonne,43.4945144,-1.4736657,1719813600,overcast clouds,18.49,78,1.51,8
1316,Bayonne,43.4945144,-1.4736657,1719824400,overcast clouds,19.99,68,2.21,8
1317,Bayonne,43.4945144,-1.4736657,1719835200,broken clouds,20.58,67,3.67,8
1318,Bayonne,43.4945144,-1.4736657,1719846000,few clouds,20.75,67,3.64,8
1319,Bayonne,43.4945144,-1.4736657,1719856800,few clouds,20.04,73,2.99,8
1320,La Rochelle,46.1591126,-1.1520434,1719435600,clear sky,24.44,74,3.8,20
1321,La Rochelle,46.1591126,-1.1520434,1719446400,clear sky,22.31,77,2.47,20
1322,La Rochelle,46.1591126,-1.1520434,1719457200,broken clouds,19.8,79,2.54,20
1323,La Rochelle,46.1591126,-1.1520434,1719468000,broken clouds,19.81,81,2.97,20
1324,La Rochelle,46.1591126,-1.1520434,1719478800,broken clouds,22.02,77,0.79,20
1325,La Rochelle,46.1591126,-1.1520434,1719489600,broken clouds,21.27,82,5.01,20
1326,La Rochelle,46.1591126,-1.1520434,1719500400,broken clouds,21.27,71,6.57,20
1327,La Rochelle,46.1591126,-1.1520434,1719511200,broken clouds,20.07,77,7.35,20
1328,La Rochelle,46.1591126,-1.1520434,1719522000,overcast clouds,18.3,83,5.96,20
1329,La Rochelle,46.1591126,-1.1520434,1719532800,overcast clouds,17.11,89,4.82,20
1330,La Rochelle,46.1591126,-1.1520434,1719543600,overcast clouds,16.31,90,5.77,20
1331,La Rochelle,46.1591126,-1.1520434,1719554400,overcast clouds,15.37,80,6.07,20
1332,La Rochelle,46.1591126,-1.1520434,1719565200,light rain,18.15,74,4.77,20
1333,La Rochelle,46.1591126,-1.1520434,1719576000,light rain,20.24,72,3.66,20
1334,La Rochelle,46.1591126,-1.1520434,1719586800,light rain,22.23,69,4.12,20
1335,La Rochelle,46.1591126,-1.1520434,1719597600,broken clouds,22.1,72,5.44,20
1336,La Rochelle,46.1591126,-1.1520434,1719608400,clear sky,19.09,81,5.54,20
1337,La Rochelle,46.1591126,-1.1520434,1719619200,few clouds,17.69,78,5.51,20
1338,La Rochelle,46.1591126,-1.1520434,1719630000,light rain,16.64,83,6.67,20
1339,La Rochelle,46.1591126,-1.1520434,1719640800,light rain,16.68,87,5.98,20
1340,La Rochelle,46.1591126,-1.1520434,1719651600,light rain,17.76,89,7.37,20
1341,La Rochelle,46.1591126,-1.1520434,1719662400,light rain,20.25,89,5.37,20
1342,La Rochelle,46.1591126,-1.1520434,1719673200,moderate rain,19.41,92,4.95,20
1343,La Rochelle,46.1591126,-1.1520434,1719684000,light rain,18.21,91,7.26,20
1344,La Rochelle,46.1591126,-1.1520434,1719694800,light rain,17.57,91,6.46,20
1345,La Rochelle,46.1591126,-1.1520434,1719705600,light rain,16.1,84,6.48,20
1346,La Rochelle,46.1591126,-1.1520434,1719716400,light rain,15.76,81,5.52,20
1347,La Rochelle,46.1591126,-1.1520434,1719727200,light rain,16.19,81,4.57,20
1348,La Rochelle,46.1591126,-1.1520434,1719738000,light rain,15.85,76,3.14,20
1349,La Rochelle,46.1591126,-1.1520434,1719748800,broken clouds,17.52,64,2.74,20
1350,La Rochelle,46.1591126,-1.1520434,1719759600,overcast clouds,17.9,58,3.59,20
1351,La Rochelle,46.1591126,-1.1520434,1719770400,broken clouds,17.83,66,3.84,20
1352,La Rochelle,46.1591126,-1.1520434,1719781200,overcast clouds,17.09,75,3.98,20
1353,La Rochelle,46.1591126,-1.1520434,1719792000,broken clouds,16.27,87,3.74,20
1354,La Rochelle,46.1591126,-1.1520434,1719802800,clear sky,16.16,92,2.51,20
1355,La Rochelle,46.1591126,-1.1520434,1719813600,clear sky,17.23,91,2.21,20
1356,La Rochelle,46.1591126,-1.1520434,1719824400,scattered clouds,18.76,83,3.94,20
1357,La Rochelle,46.1591126,-1.1520434,1719835200,few clouds,19.14,79,5.56,20
1358,La Rochelle,46.1591126,-1.1520434,1719846000,clear sky,19.3,77,5.96,20
1359,La Rochelle,46.1591126,-1.1520434,1719856800,clear sky,19.03,80,5.49,20
